V_T1_I1,I_T1_I1
12.3614182551658,28.971163753805
12.6553108813121,29.5390055451082
12.8369465133134,29.8826002100196
12.8369465133135,29.8622073235616
12.6553108813122,29.4765817560222
12.3614182551659,28.8634522834059
12.0675256290197,28.2469170669551
11.8858899970183,27.8518491395417
11.8858899970183,27.818006092751
12.0675256290196,28.1466511437078
12.3511923339374,28.6796226761169
12.6450849600836,29.2336779554068
12.826720592085,29.5635811105056
12.826720592085,29.529596279818
12.6450849600837,29.1304828638116
12.3511923339375,28.5039741339571
12.0572997077912,27.8741727107527
11.8756640757898,27.4659560486281
11.8756640757898,27.4190861215555
12.0572997077911,27.7348304884152
11.9019814434258,27.3770618931441
12.1958740695721,27.9155553372726
12.3775097015735,28.2300366057604
12.3775097015735,28.1807749770185
12.1958740695722,27.766534943142
11.901981443426,27.1250548171534
11.6080888172797,26.4804422093466
11.4264531852783,26.0575795105281
11.4264531852783,25.9962335759825
11.6080888172796,26.2976767892112
12.8862094456346,28.7926644487807
13.1801020717809,29.3267763983449
13.3617377037822,29.6370619265286
13.3617377037823,29.5837917096566
13.180102071781,29.1657315753503
12.8862094456347,28.5206211093272
12.5923168194885,27.8725691313198
12.4106811874871,27.4464591779147
12.4106811874871,27.382059186136
12.5923168194884,27.6806425568236
11.6344378291452,25.7009662992748
11.9283304552915,26.2177038175243
12.1099660872928,26.5108168100585
12.1099660872929,26.4405816765321
11.9283304552916,26.0057698986733
11.6344378291454,25.3441266451981
11.3405452029991,24.6797662458691
11.1589095709977,24.2375776724977
11.1589095709977,24.1573342207164
11.340545202999,24.4403145715712
10.4989947720633,22.677938053451
10.7928873982096,23.1803444297836
10.974523030211,23.4593818122147
10.974523030211,23.3753312912705
10.7928873982097,22.9269689527965
10.4989947720635,22.2520444813375
10.2051021459172,21.5746766326916
10.0234665139159,21.1197587134372
10.0234665139158,21.0270682612607
10.2051021459171,21.2978881051356
10.906398849513,22.6093358980175
11.2002914756592,23.1104518734302
11.3819271076606,23.3884937508348
11.3819271076606,23.30374295159
11.2002914756593,22.8549757939667
10.9063988495131,22.1799420964506
10.6125062233669,21.5027606502523
10.4308705913655,21.0483246988224
10.4308705913654,20.9564116182011
10.6125062233667,21.2283039772511
13.2814907096436,26.4764946397374
13.5753833357899,26.992389411551
13.7570189677913,27.2854994424676
13.7570189677913,27.2161011303016
13.57538333579,26.7829656750219
13.2814907096438,26.12383768376
12.9875980834975,25.4628306450582
12.8059624514962,25.0248324101521
12.8059624514961,24.9496148751182
12.9875980834974,25.2384550429329
11.6961613478534,22.5829976756463
11.9900539739997,23.0899264536361
12.171689606001,23.3743144484735
12.1716896060011,23.2964409644115
11.9900539739998,22.8550800255614
11.6961613478536,22.1879789799617
11.4022687217073,21.519253972911
11.2206330897059,21.0737954273665
11.2206330897059,20.9913777252341
11.4022687217072,21.2732802685994
11.3212377287608,21.0319616189181
11.6151303549071,21.5405536139787
11.7967659869085,21.8268713209696
11.7967659869085,21.7511934000279
11.6151303549072,21.3122931425373
11.321237728761,20.6479170754406
11.0273451026147,19.9821804348472
10.8457094706134,19.5399726467347
10.8457094706133,19.4610670085717
11.0273451026146,19.7467417509108
11.4070423789684,20.4309107164905
11.7009350051146,20.9468626655201
11.882570637116,21.2407953942682
11.8825706371161,21.1729850237475
11.7009350051148,20.7422022220519
11.4070423789685,20.0861908095439
11.1131497528223,19.4290632333646
10.9315141208209,18.9957060490652
10.9315141208208,18.9258896031867
11.1131497528221,19.2208890958369
11.4722723352836,19.8734658729771
11.7661649614299,20.399067127271
11.9478005934313,20.7028752072862
11.9478005934313,20.6451629415876
11.76616496143,20.2246976315832
11.4722723352838,19.5792196578344
11.1783797091376,18.9328379557124
10.9967440771362,18.5104354982008
10.9967440771361,18.4517789796693
11.1783797091374,18.7581398796687
11.6585363977102,19.6643439689225
11.9524290238565,20.2025050094355
12.1340646558579,20.5190625245428
12.134064655858,20.4742850924844
11.9524290238567,20.0669357025601
11.6585363977105,19.4347503628769
11.3646437715642,18.8018335774636
11.1830081395628,18.3930638305504
11.1830081395627,18.3482032718391
11.364643771564,18.668518781813
11.6524623320864,19.2041552227765
11.9463549582327,19.7552919856627
12.1279905902341,20.0849701968154
12.1279905902342,20.05345406055
11.9463549582329,19.6595021453914
11.6524623320867,19.0408459932945
11.3585697059404,18.4215855982485
11.176934073939,18.0265948920592
11.1769340739389,17.9956314311374
11.3585697059402,18.3299574633394
11.8488004882195,19.2845376244697
12.1426931143658,19.8512470485453
12.3243287463672,20.1965967726273
12.3243287463672,20.1808457770145
12.142693114366,19.8027473750243
11.8488004882198,19.2000278239657
11.5549078620735,18.5967818055041
11.3732722300721,18.2178779132154
11.373272230072,18.2030683411528
