V_T1_I1,I_T1_I1
20.3614182551658,24.2641398951072
20.6553108813121,24.1569133889888
20.8369465133134,23.8971278758561
20.8369465133135,23.3769068349259
20.6553108813122,22.5912473135661
20.3614182551659,21.6401777099824
20.0675256290197,20.6907927296701
19.8858899970183,19.9136665781793
19.8858899970183,19.4179321013402
20.0675256290196,19.2098231528856
20.3511923339374,19.1751764385852
20.6450849600836,19.1784439159878
20.826720592085,19.0351654018835
20.826720592085,18.6373230491123
20.6450849600837,17.9797654651122
20.3511923339375,17.1623656746564
20.0572997077912,16.3520562647555
19.8756640757898,15.7192427740449
19.8756640757898,15.3728830375638
20.0572997077911,15.3190297666173
19.9019814434258,14.7848551579931
20.1958740695721,14.9384065831232
20.3775097015735,14.9497311928775
20.3775097015735,14.7106236759441
20.1958740695722,14.2157401718165
19.901981443426,13.5647564669006
19.6080888172797,12.9244033785636
19.4264531852783,12.4648803891545
19.4264531852783,12.2949352406076
19.6080888172796,12.4204067690158
20.8862094456346,14.2184081143687
21.1801020717809,14.5994433539019
21.3617377037822,14.8404473084255
21.3617377037823,14.8329362540041
21.180102071781,14.5712855996106
20.8862094456347,14.1548884235218
20.5923168194885,13.7501912000452
20.4106811874871,13.5271077781934
20.4106811874871,13.5940993224968
20.5923168194884,13.956717494924
19.6344378291452,12.6377885812817
19.9283304552915,13.1884624380285
20.1099660872928,13.5985359774431
20.1099660872929,13.7593205770231
19.9283304552916,13.6649876893076
19.6344378291454,13.4147276254454
19.3405452029991,13.1747855276494
19.1589095709977,13.1148755918535
19.1589095709977,13.3432612504682
19.340545202999,13.8652985939113
18.4989947720633,12.8781135732793
18.7928873982096,13.5871689406574
18.974523030211,14.1530733519529
18.974523030211,14.4669493712668
18.7928873982097,14.5227829617347
18.4989947720635,14.4195824938386
18.2051021459172,14.3234149382991
18.0234665139159,14.4038203045979
18.0234665139158,14.7688920347642
18.2051021459171,15.4238206308467
18.906398849513,16.8798417622991
19.2002914756592,17.7599961814886
19.3819271076606,18.4926794303589
19.3819271076606,18.9688120265725
19.2002914756593,19.1821833718268
18.9063988495131,19.2316109982851
18.6125062233669,19.2829769926467
18.4308705913655,19.5056426586255
18.4308705913654,20.0075291272014
18.6125062233667,20.7936611928015
21.2814907096436,25.3266472983602
21.5753833357899,26.3853310481216
21.7570189677913,27.2904041005869
21.7570189677913,27.9325781633149
21.57538333579,28.305441526216
21.2814907096438,28.5076185515729
20.9875980834975,28.7048063320693
20.8059624514962,29.0661895773143
20.8059624514961,29.6995214379526
20.9875980834974,30.6096675452625
19.6961613478534,29.3184543501197
19.9900539739997,30.3670607370936
20.171689606001,31.2543487307754
20.1716896060011,31.87105174967
19.9900539739998,32.2107891095059
19.6961613478536,32.3722254754647
19.4022687217073,32.5211074711761
19.2206330897059,32.8266785050242
19.2206330897059,33.3967595229316
19.4022687217072,34.2362929656059
19.3212377287608,34.6827996300916
19.6151303549071,35.6826401865886
19.7967659869085,36.5140393205446
19.7967659869085,37.0677983308946
19.6151303549072,37.337612963171
19.321237728761,37.4222327689292
19.0273451026147,37.4874976116901
