V_T1_I1,I_T1_I1
18.3614182551658,21.8382165871002
18.6553108813121,21.7871333811256
18.8369465133134,21.5827262159028
18.8369465133135,21.1170514682881
18.6553108813122,20.3850400930837
18.3614182551659,19.4866554858067
18.0675256290197,18.5889285179014
17.8858899970183,17.8623708068474
17.8858899970183,17.4160539322146
18.0675256290196,17.2561518775142
18.3511923339374,17.2684429468656
18.6450849600836,17.3173222354914
18.826720592085,17.218274306065
18.826720592085,16.8632277324536
18.6450849600837,16.2469792831699
18.3511923339375,15.4693519469018
18.0572997077912,14.6972301380216
17.8756640757898,14.10097314432
17.8756640757898,13.789494527802
18.0572997077911,13.7688047581671
17.9019814434258,13.2660358731816
18.1958740695721,13.4491972164702
18.3775097015735,13.4883000883552
18.3775097015735,13.2751055476442
18.1958740695722,12.804238365331
17.901981443426,12.1753452586748
17.6080888172797,11.5551303104343
17.4264531852783,11.1137686352433
17.4264531852783,10.9599860036992
17.6080888172796,11.0996017035174
18.8862094456346,12.9097117729124
19.1801020717809,13.3008056546248
19.3617377037822,13.5498060199373
19.3617377037823,13.5482194950291
19.180102071781,13.2904143502747
18.8862094456347,12.8757790452408
18.5923168194885,12.4707579609603
18.4106811874871,12.2452653810921
18.4106811874871,12.3077654321563
18.5923168194884,12.6638152618139
17.6344378291452,11.3362491585667
17.9283304552915,11.876227488821
18.1099660872928,12.2735601692679
18.1099660872929,12.4195740604701
17.9283304552916,12.3084585578689
17.6344378291454,12.0394243535568
17.3405452029991,11.7787393839808
17.1589095709977,11.6961430249241
17.1589095709977,11.8999262436963
17.340545202999,12.3954749872445
16.4989947720633,11.3799473485918
16.7928873982096,12.058840468146
16.974523030211,12.5927995948087
16.974523030211,12.8729860459533
16.7928873982097,12.8934266512526
16.4989947720635,12.753172711419
16.2051021459172,12.6183361390241
16.0234665139159,12.6585038425111
16.0234665139158,12.9818180631014
16.2051021459171,13.593519943084
16.906398849513,15.0048975717883
17.2002914756592,15.8390458375249
17.3819271076606,16.5244160686014
17.3819271076606,16.9519861518196
17.2002914756593,17.1156043712287
16.9063988495131,17.1141485831608
16.6125062233669,17.1135625671604
16.4308705913655,17.2832706136643
16.4308705913654,17.7312580578874
16.6125062233667,18.462615038165
19.2814907096436,22.9400164017941
19.5753833357899,23.9423731373325
19.7570189677913,24.7904451858585
19.7570189677913,25.3750133529947
19.57538333579,25.6897357584404
19.2814907096438,25.8333072413443
18.9875980834975,25.9714959329032
18.8059624514962,26.2735580567774
18.8059624514961,26.8473186665172
18.9875980834974,27.6977155980078
17.6961613478534,26.3466477209157
17.9900539739997,27.3353664650104
18.171689606001,28.1628064385658
18.1716896060011,28.7197735942815
17.9900539739998,28.9999596446825
17.6961613478536,29.1021014266077
17.4022687217073,29.1920174227387
17.2206330897059,29.4390225008202
17.2206330897059,29.9510085798439
17.4022687217072,30.732988501287
17.3212377287608,31.1225528053503
17.6151303549071,32.0661311632627
17.7967659869085,32.8420164357602
17.7967659869085,33.3410771887143
17.6151303549072,33.557075444734
17.321237728761,33.5888259622845
17.0273451026147,33.6022326626212
16.8457094706134,33.766703265309
16.8457094706133,34.1902298417206
17.0273451026146,34.8779325647442
17.4070423789684,35.858608759434
17.7009350051146,36.7104434943632
17.882570637116,37.3891141441768
17.8825706371161,37.7856072080739
17.7009350051148,37.8938091274533
17.4070423789685,37.8126654141069
17.1131497528223,37.7082169185555
16.9315141208209,37.7500142994853
16.9315141208208,38.0461984038862
17.1131497528221,38.6020438363266
17.4722723352836,39.4156457814513
17.7661649614299,40.1264614550079
17.9478005934313,40.6600943109706
17.9478005934313,40.90770671357
17.76616496143,40.8633656231878
17.4722723352838,40.6262015056693
17.1783797091376,40.3624443764079
16.9967440771362,40.2418380404313
16.9967440771361,40.3727202383684
17.1783797091374,40.7605659770162
17.6585363977102,41.5852252682308
17.9524290238565,42.1268899486715
18.1340646558579,42.4892893602415
18.134064655858,42.5637934418661
17.9524290238567,42.3446789967542
17.6585363977105,41.9312883473379
17.3646437715642,41.4900651225491
17.1830081395628,41.1909682389736
17.1830081395627,41.1425517860751
17.364643771564,41.3505080945255
17.6524623320864,41.7063980193184
17.9463549582327,42.0618773447396
18.1279905902341,42.2381629140796
18.1279905902342,42.126850232291
17.9463549582329,41.7224413039977
17.6524623320867,41.1245030155013
17.3585697059404,40.4997026499019
17.176934073939,40.0182215972051
17.1769340739389,39.7888349699347
17.3585697059402,39.8174544036155
17.8488004882195,40.2994764070658
18.1426931143658,40.4856062509303
18.3243287463672,40.4948131177007
18.3243287463673,40.2188949635986
18.142693114366,39.6525532429058
17.8488004882198,38.8955510483011
17.5549078620735,38.1147483882463
17.3732722300721,37.480515663584
17.373272230072,37.1018130541461
17.5549078620733,36.9847330950177
19.0542893136378,38.8385748131066
19.348181939784,38.9170314787428
19.5298175717854,38.8226599881224
19.5298175717855,38.4473837503272
