V_T1_I1,I_T1_I1
2.36141825516583,1.26504754190792
2.65531088131208,1.65380517397231
2.83694651331344,1.91311302839469
2.83694651331347,1.95173006343981
2.65531088131216,1.76394610054348
2.36141825516593,1.43174481626931
2.06752562901968,1.0934682302688
1.88588999701832,0.89095183089918
1.88588999701829,0.915322969592225
2.0675256290196,1.17216574565837
2.35119233393735,1.56657586514328
2.6450849600836,1.98531936340901
2.82672059208497,2.27392400685092
2.826720592085,2.34109018443163
2.64508496008369,2.1810506444966
2.35119233393746,1.87573360082666
2.05729970779121,1.56342733147145
1.87566407578985,1.38591541179681
1.87566407578981,1.43427521262419
2.05729970779112,1.71404288493936
1.90198144342584,1.58153710232529
2.19587406957208,2.00777769747446
2.37750970157345,2.30271154890342
2.37750970157349,2.37502641298746
2.19587406957218,2.21894476636556
1.90198144342595,1.91638693248494
1.6080888172797,1.60563569616437
1.42645318527834,1.42847154757756
1.4264531852783,1.47597118651332
1.60808881727961,1.75367250837723
2.88620944563462,3.40969696113811
3.18010207178087,3.87446210091563
3.36173770378224,4.20664714495187
3.36173770378228,4.3148653861271
3.18010207178097,4.19326753424394
2.88620944563474,3.92370498602584
2.59231681948849,3.64439457745206
2.41068118748712,3.49705395955531
2.41068118748708,3.57270022827506
2.59231681948839,3.87681502958061
1.63443782914522,2.76246750210201
1.92833045529147,3.18296809158478
2.10996608729284,3.46914334713322
2.10996608729288,3.52969860019336
1.92833045529158,3.3588799030893
1.63443782914535,3.03863710830352
1.3405452029991,2.70728842387233
1.15890957099773,2.50665558641624
1.15890957099769,2.52786228280419
1.34054520299899,2.77649904208174
0.498994772063343,1.75115665976195
0.792887398209593,2.11792565100399
0.97452303021097,2.34966199615698
0.974523030211015,2.3551798995308
0.79288739820971,2.1288354807812
0.498994772063488,1.75268963407026
0.205102145917237,1.36517236139799
0.0234665139158612,1.10821772206918
0.0234665139158159,1.07306202974121
0.205102145917118,1.26540851913239
0.906398849512958,2.11251946541834
1.20029147565921,2.46974925019943
1.38192710766059,2.69226138892442
1.38192710766064,2.68888852469226
1.20029147565934,2.45400454881554
0.906398849513113,2.06968742445737
0.612506223366861,1.67438348584523
0.430870591365483,1.41004235509404
0.430870591365435,1.36791510814934
0.612506223366734,1.55371891199252
3.28149070964362,4.85433884749714
3.57538333578988,5.26493238661566
3.75701896779126,5.54115450371548
3.75701896779131,5.59173043393201
3.57538333579001,5.41092618523616
3.28149070964379,5.08071157780948
2.98759808349754,4.73942475951088
2.80596245149615,4.52890733903512
2.8059624514961,4.54030276784118
2.9875980834974,4.77922119256046
1.69616134785341,3.18191495850214
1.99005397399966,3.52571759576323
2.17168960600105,3.73466535205898
2.1716896060011,3.71761799723021
1.9900539739998,3.46897676896082
1.69616134785358,3.07084714172719
1.40226872170733,2.66170307099578
1.22063308970595,2.38352185481126
1.22063308970589,2.32758224439654
1.40226872170719,2.49962902601717
1.32123772876082,2.34905543545598
1.61513035490707,2.66361285881994
1.79676598690846,2.8441027533073
1.79676598690852,2.79944177851801
1.61513035490722,2.52408637256065
1.321237728761,2.10019541065468
1.02734510261475,1.66629434258174
0.845709470613362,1.36440995134188
0.845709470613304,1.28586836484177
1.0273451026146,1.43645954306506
1.40704237896835,1.84152993957627
1.70093500511461,2.15086786906569
1.882570637116,2.32737815754172
1.88257063711606,2.27998539736389
1.70093500511476,2.00315146404
1.40704237896855,1.5790381640059
1.11314975282229,1.14617136626598
0.931514120820903,0.8465757602619
0.931514120820843,0.771572871797884
1.11314975282213,0.926945559464359
1.47227233528361,1.31231232299641
1.76616496142987,1.6282691307648
1.94780059343126,1.81260622261974
1.94780059343132,1.77423251568086
1.76616496143004,1.50759182645449
1.47227233528382,1.09482555477312
1.17837970913756,0.674436856289397
0.996744077136171,0.388425445810035
0.996744077136108,0.328085663207307
1.17837970913739,0.499171024249562
1.65853639771024,1.05256122049929
1.9524290238565,1.38986325473644
2.13406465585789,1.59648744721136
2.13406465585796,1.58129812969536
1.95242902385667,1.33869273998662
1.65853639771046,0.950764598626976
1.3646437715642,0.555967177571794
1.18300813956281,0.296249002906164
1.18300813956274,0.262851823146101
1.36464377156402,0.461475265261542
1.65246233208645,0.802521282007619
1.9463549582327,1.16261787652227
2.1279905902341,1.39247539677035
2.12799059023417,1.40091170721774
1.94635495823288,1.1822769948341
1.65246233208667,0.818616640310476
1.35856970594041,0.448335582605831
1.17693407393902,0.213333318724053
1.17693407393895,0.204802170066024
1.35856970594023,0.428392037297393
1.84880048821952,1.04747022462065
2.14269311436578,1.43865443563459
2.32432874636718,1.6995377275097
2.32432874636725,1.73887592538569
2.14269311436597,1.55095742588388
1.84880048821975,1.21776619187858
1.55490786207349,0.877646239850006
1.3732722300721,0.672436761474762
1.37327223007202,0.693270510554721
1.5549078620733,0.945738676984065
3.05428931363776,2.85458916652501
3.34818193978402,3.30377048352879
3.52981757178542,3.62193332647188
3.5298175717855,3.71771899613519
3.34818193978422,3.58530303095898
3.054289313638,3.3065584274571
2.76039668749174,3.01972034942524
2.57876105549034,2.86652146715551
2.57876105549027,2.9379905573234
2.76039668749155,3.23961758482092
2.05201972168172,2.43635415986143
2.34591234782798,2.8652397088506
2.52754797982938,3.16147886918451
2.52754797982946,3.23375681414275
2.34591234782818,3.07629612130233
2.05201972168197,2.77101989882623
1.75812709553571,2.456216394404
1.57649146353431,2.2736742282573
1.57649146353423,2.31448088108888
1.7581270955355,2.58418765847276
2.90442564669693,4.06615442424225
3.19831827284319,4.51641920646641
3.3799539048446,4.83286603103391
3.37995390484468,4.92413968670504
3.1983182728434,4.78442479083184
2.90442564669719,4.49560899150475
2.61053302055093,4.19594764735034
