V_T1_I1,I_T1_I1
8.36141825516583,4.95597874683991
8.65531088131208,4.99381883253697
8.83694651331344,5.03152286248466
8.83694651331347,5.0609385281024
8.65531088131216,5.07642062067548
8.36141825516593,5.07709603951459
8.06752562901968,5.06727514662127
7.88588999701832,5.05486127229206
7.88588999701829,5.04837219928538
8.0675256290196,5.05371578734833
8.35119233393735,5.07157578641888
8.6450849600836,5.098204257056
8.82672059208497,5.12581833581653
8.826720592085,5.14595470939147
8.64508496008369,5.1527456337452
8.35119233393746,5.14515831566521
8.05729970779121,5.12738816045453
7.87566407578985,5.1072554673429
7.87566407578981,5.09321783721468
8.05729970779113,5.09113935493508
7.90198144342584,5.08541371902349
8.19587406957208,5.09053142667487
8.37750970157345,5.09959157622798
8.37750970157349,5.10334085161807
8.19587406957218,5.09534239017476
7.90198144342595,5.07415178244595
7.6080888172797,5.04366543410969
7.42645318527834,5.01148542115223
7.4264531852783,4.98590926755287
7.60808881727961,4.97268300739147
8.88620944563462,5.00920116906304
9.18010207178087,5.05025774835075
9.36173770378224,5.08596694269469
9.36173770378228,5.10957699991239
9.18010207178097,5.11645124175599
8.88620944563474,5.10644592742066
8.59231681948849,5.08440146748257
8.41068118748712,5.05860852653973
8.41068118748708,5.03786968996943
8.59231681948839,5.02830367646978
7.63443782914522,4.98477006462137
7.92833045529147,4.95528769290566
8.10996608729284,4.93470644321573
8.10996608729289,4.91243321390756
7.92833045529158,4.88107018206408
7.63443782914535,4.83848134396874
7.3405452029991,4.78806348936239
7.15890957099773,4.73705626794941
7.15890957099769,4.69349311523546
7.34054520299899,4.66292671200558
6.49899477206334,4.60410588073354
6.79288739820959,4.55989796915902
6.97452303021097,4.52468047394615
6.97452303021102,4.48788956611764
6.79288739820971,4.442141489422
6.49899477206349,4.38530481791162
6.20510214591724,4.32077524652998
6.02346651391586,4.2557881724239
6.02346651391582,4.19837124921861
6.20510214591712,4.15407087542848
6.90639884951296,4.13877009265688
7.20029147565921,4.13114795407223
7.38192710766059,4.12241690377288
7.38192710766064,4.10474105084258
7.20029147565934,4.07270077489099
6.90639884951311,4.02558465033746
6.61250622336686,3.96781971497919
6.43087059136548,3.90739427016624
6.43087059136543,3.85288871287406
6.61250622336673,3.81025773570405
9.28149070964362,3.86856260579398
9.57538333578987,3.92485366078986
9.75701896779126,3.96648461497091
9.75701896779131,3.98923444679428
9.57538333579001,3.99029281968419
9.28149070964379,3.97083993842085
8.98759808349753,3.93668083078303
8.80596245149616,3.89681295338235
8.8059624514961,3.86056001409851
8.9875980834974,3.83442759490103
7.69616134785341,3.76121107011394
7.99005397399966,3.7030234316231
8.17168960600105,3.65556356670308
8.1716896060011,3.60777485702915
7.9900539739998,3.55193251675512
7.69616134785358,3.48566984754542
7.40226872170733,3.41222087024896
7.22063308970595,3.3387104408622
7.22063308970589,3.27309112446218
7.40226872170719,3.22085875026038
7.32123772876082,3.16888866664116
7.61513035490707,3.12838279944262
7.79676598690846,3.09214183774649
7.79676598690852,3.0509357617877
7.61513035490722,2.99834213737199
7.321237728761,2.93292542672161
7.02734510261475,2.85858756083713
6.84570947061336,2.78293425144333
6.8457094706133,2.71426571209568
7.0273451026146,2.65833031644203
7.40704237896835,2.61925123642252
7.70093500511461,2.58919956222815
