V_T1_I1,I_T1_I1
7.70333108928242,-4.66495168710693
7.997223715438,-4.55742987603746
8.17885934746379,-4.46956714210513
8.17885934749401,-4.43212722848529
7.99722371551712,-4.45458106221513
7.70333108938022,-4.52151216184446
7.40943846322464,-4.59852967042481
7.22780283119886,-4.64543040621911
7.22780283116863,-4.63158244412384
7.40943846314552,-4.54765419060647
6.96104464207113,-4.65663762923479
7.25493726822671,-4.53503351546131
7.4365729002525,-4.43320660954462
7.43657290028272,-4.38193786890179
7.25493726830583,-4.39071591682906
6.96104464216893,-4.44414238982596
6.66715201601336,-4.50784491016529
6.48551638398757,-4.54163907621767
6.48551638395734,-4.51491198366389
6.66715201593423,-4.41835124051945
7.59687859996928,-4.05559468067464
7.89077122612486,-3.85356155819366
8.07240685815065,-3.67275114570952
8.07240685818088,-3.54399839007584
7.89077122620399,-3.47684327787856
7.59687860006709,-3.45593619445924
7.30298597391152,-3.44695091054822
7.12135034188572,-3.40974658890527
7.1213503418555,-3.31375132399016
7.30298597383238,-3.1496911774838
8.35901759353881,-2.67913823532423
8.65291021969439,-2.40698444833412
8.83454585172018,-2.15802701527559
8.83454585175041,-1.9631325743241
8.65291021977353,-1.83187015713911
8.35901759363663,-1.7489165846707
8.06512496748105,-1.67996949205298
7.88348933545526,-1.58490937487715
7.88348933542503,-1.43318316976522
8.06512496740191,-1.21553333196844
7.33233990320284,-1.28981816888775
7.62623252935842,-1.057113090138
7.80786816138421,-0.84829981439528
7.80786816141445,-0.694207039155457
7.62623252943757,-0.604366897487584
7.33233990330067,-0.563420313694714
7.03844727714509,-0.537029986976933
6.85681164511929,-0.485042395595981
6.85681164508906,-0.376871334652189
7.03844727706594,-0.203226950383172
7.02554259041111,-0.0819759020537907
7.31943521656669,0.141619360963527
7.50107084859249,0.340368986408575
7.50107084862273,0.483455590841903
7.31943521664585,0.561359055015787
7.02554259050895,0.589451175801395
6.73164996435337,0.602082688831254
6.55001433232757,0.639421269308776
6.55001433229733,0.732067997873694
6.73164996427421,0.889328328584389
7.88009962759956,1.38047004807695
8.17399225375514,1.64360884433442
8.35562788578095,1.88013210008548
8.35562788581119,2.05921172257421
8.17399225383431,2.17131971866411
7.88009962769742,2.23182278392076
7.58620700154184,2.27506925991014
7.40457136951603,2.34122706737729
7.40457136948579,2.46090010233824
7.58620700146267,2.64339913235104
7.54675431870233,2.76203222990749
7.84064694485792,2.98794610130682
8.02228257688372,3.18647031903421
8.02228257691396,3.32682121646418
7.84064694493709,3.39951517388154
7.5467543188002,3.41996318563606
7.25286169264462,3.42255779578589
7.07122606061881,3.44751100986124
7.07122606058857,3.5254706697598
7.25286169256544,3.66579132899142
8.08124562032347,4.03110353798675
8.37513824647905,4.25707998639673
8.55677387850486,4.45461360828543
8.55677387853511,4.59294185360613
8.37513824655823,4.6626035405387
8.08124562042134,4.67903335983945
7.78735299426576,4.67664874691475
7.60571736223995,4.6956877293674
7.60571736220971,4.76682523714206
7.78735299418658,4.89944391259894
7.62810706978832,4.92699337666452
7.92199969594391,5.09461465343549
8.10363532796972,5.23382041618795
8.10363532799997,5.31390438518713
7.9219996960231,5.32546051820222
7.62810706988621,5.28397749764319
7.33421444373062,5.22392558663901
7.15257881170481,5.18559446174471
7.15257881167456,5.19970950935025
7.33421444365143,5.27570262306799
8.35762714826723,5.64129100474995
8.65151977442282,5.81187730400402
8.83315540644863,5.95360643104422
8.83315540647888,6.03578669038943
8.65151977450201,6.0490275287227
8.35762714836512,6.00883395687644
8.06373452220954,5.94969334040837
7.88209889018373,5.91191316658517
7.88209889015348,5.92623727499693
8.06373452213034,6.00211658920836
7.68724110261786,5.90065247331973
7.98113372877344,6.00111002838206
8.16276936079926,6.07360624513617
8.16276936082951,6.08750531483138
7.98113372885265,6.03347026840549
7.68724110271576,5.92705740408878
7.39334847656017,5.80280308577612
