V_T1_I1,I_T1_I1
1.70333108928242,-7.51296197006603
1.997223715438,-7.41920302205931
2.17885934746379,-7.34521579223175
2.17885934749401,-7.32175118274096
1.99722371551712,-7.3582666921937
1.70333108938022,-7.43933183646568
1.40943846322464,-7.53054119567949
1.22780283119886,-7.5916764797054
1.22780283116863,-7.59209012516474
1.40943846314552,-7.52243438672163
0.961044642071129,-7.64568459972325
1.25493726822671,-7.53832439283422
1.4365729002525,-7.45070093952836
1.43657290028272,-7.41357716971293
1.25493726830583,-7.4364232584021
0.961044642168934,-7.50382199365412
0.667152016013358,-7.58138177039288
0.485516383987567,-7.62889860260017
0.485516383957343,-7.61573966698782
0.66715201593423,-7.53257234105256
1.59687859996928,-7.18301394018908
1.89077122612486,-6.99396293608216
2.07240685815065,-6.82589757968747
2.07240685818088,-6.70963158193613
1.89077122620399,-6.65468350473861
1.5968786000671,-6.64568214591243
1.30298597391152,-6.64827955210347
1.12135034188572,-6.62231305206989
1.1213503418555,-6.5371888233223
1.30298597383238,-6.38361095491095
2.35901759353881,-5.9231295319939
2.65291021969439,-5.66061450423417
2.83454585172018,-5.42084109682864
2.83454585175041,-5.23465403013125
2.65291021977353,-5.11160050201637
2.35901759363663,-5.03633561208996
2.06512496748105,-4.97453541506791
1.88348933545526,-4.88605899558223
1.88348933542503,-4.74033207730445
2.06512496740191,-4.5280761290778
1.33233990320284,-4.60712872692365
1.62623252935842,-4.37854483251134
1.80786816138421,-4.17318602829885
1.80786816141445,-4.02186121543978
1.62623252943757,-3.93408309850878
1.33233990330067,-3.89447356892515
1.03844727714509,-3.86867671613803
0.856811645119294,-3.81652085904057
0.856811645089061,-3.70740211069226
1.03844727706594,-3.53201343922762
1.02554259041111,-3.40820485598947
1.31943521656669,-3.18122271845535
1.50107084859249,-2.978241368436
1.50107084862272,-2.83006328532727
1.31943521664585,-2.74619431521191
1.02554259050895,-2.71124904288886
0.731649964353372,-2.6908637926408
0.550014332327571,-2.64485865026154
0.550014332297335,-2.54262101942545
0.731649964274212,-2.37483467531112
1.88009962759956,-1.8722218263928
2.17399225375514,-1.59665756593999
2.35562788578095,-1.34674609818064
2.35562788581119,-1.15330792736156
2.17399225383431,-1.02586430071874
1.88009962769742,-0.949042636690059
1.58620700154184,-0.888489584110602
1.40457136951603,-0.804033104704069
1.40457136948579,-0.665066091817478
1.58620700146267,-0.462275488110108
1.54675431870233,-0.322351865239877
1.84064694485792,-0.074148107164327
2.02228257688372,0.147664810983019
2.02228257691396,0.31230170727777
1.84064694493709,0.410276469659796
1.5467543188002,0.456996614689291
1.25286169264462,0.486850215772526
1.07122606061881,0.540043808501869
1.07122606058857,0.647218760133259
1.25286169256544,0.817722140429917
2.08124562032347,1.21417600359471
2.37513824647905,1.47224352823211
2.55677387850486,1.702807121243
2.55677387853511,1.87509268905422
2.37513824655823,1.97962649076432
2.08124562042134,2.03182964436165
1.78735299426576,2.06610500172962
1.60571736223995,2.1226750001904
1.60571736220971,2.23219797771467
1.78735299418658,2.40403898912687
1.62810706978832,2.47162907945378
1.92199969594391,2.68008971679059
2.10363532796972,2.86091304763385
2.10363532799997,2.98337130506956
1.9219996960231,3.03803601072276
1.62810706988621,3.04037247436958
1.33421444373062,3.02482666353075
1.15257881170481,3.03166305072273
1.15257881167456,3.09158092542994
1.33421444365143,3.21398520806442
2.35762714826723,3.6265652685521
2.65151977442281,3.84469508440207
2.83315540644863,4.03449007307995
2.83315540647888,4.1652282461849
2.65151977450201,4.22748797872691
2.35762714836512,4.23674245344933
2.06373452220954,4.22744647465193
1.88209889018373,4.23987425930135
1.88209889015347,4.30473569264038
2.06373452213034,4.43144708567789
1.68724110261786,4.3810745584112
1.98113372877344,4.53284736370263
2.16276936079926,4.65684606825622
2.16276936082951,4.72239789242617
1.98113372885265,4.72012837911311
1.68724110271576,4.66555585178502
1.39334847656017,4.59317824393991
1.21171284453436,4.54331090770905
1.2117128445041,4.5467028886765
1.39334847648097,4.61280770419526
2.89271994819146,5.12801505164235
3.18661257434705,5.31404439653532
3.36824820637286,5.47170985970524
3.36824820640312,5.57032111892665
3.18661257442626,5.60048777000238
2.89271994828937,5.5777137214701
2.59882732213379,5.53648395993027
2.41719169010797,5.51710229388816
2.41719169007771,5.55030756337421
2.59882732205457,5.64554435280459
2.03752568190635,5.50230359023156
2.33141830806194,5.61388123556657
2.51305394008776,5.69809962616231
2.51305394011802,5.72431576052978
2.33141830814116,5.68318374040807
2.03752568200427,5.59024920263713
1.74363305584868,5.48003612440495
1.56199742382286,5.3928846095836
1.5619974237926,5.3595671432441
1.74363305576946,5.38955935163996
0.986951882808411,5.11725413912026
1.280844508964,5.15653663267686
1.46248014098982,5.16997776270047
1.46248014102009,5.12696057969202
1.28084450904323,5.01816254078447
0.986951882906344,4.8591500082772
0.693059256750755,4.68446512286177
0.511423624724932,4.53446365908966
0.511423624694669,4.43993135000814
0.693059256671524,4.41035471809773
0.913322841157081,4.40578353923321
1.20721546731267,4.43726437759926
1.3888510993385,4.4437604682456
1.38885109936876,4.39463250605324
1.20721546739191,4.2805353865833
0.913322841255024,4.11701272984549
